[2026-05-14 00:00:02.559] [37016433] [INFO] [L3701643351T20260514000002559R85805] [数据交互|发送名单服务数据] |查询全网车道-收费站信息 请求：{"filename":"BASIC_LANE_STATION_LIST_REQ_3701643351_20260514000002559.json","sign":"NONE","bizContent":{"msgId":"37016433512026051400088851","hex":"3701643351","type":2},"signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T00:00:02"}
[2026-05-14 00:44:22.469] [37016433] [INFO] [L0000000000T20260423155201467R00016] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Push/StationTransData】：L9syt6yOrzhQpBEgUPeIPZ+RUaU0cmB69ICM/hRn/UHd8apLGjeeEvcYwLwhtGaJooQx6Zi2k8HVMG9Zduq2yP9TtvLX9kHa2dvH49BL0gBt9nD40ANK+6ViEH7x+Az9M+eWwx9lR+Ald83y9VJhelnMGVd6VdnuUoDhQlQQzNgas5BAHtQKrALrOufukrfd7YyDiA/e43jxcBD92d288YCYfVOcCS6/sGRu47smK/pgt3Y42AqjP/300L+FAZRIPTxWEBSlVGFHUf/PkIccXz8ofgusdTeDBarPewQfunURIUn3V9hjmjTGN9lKKUoijllKSvhiW/11GJVDo4fu4Q9Ph9+BCUgfGegn66SgdT4Ivjcxtp4d6H/3mguc8jVLE+iP3T0BRiYE3FDe+6+2SovZgW5r+ihx11mWjuV8HczpGM6QW8NxTr06Tk656KiUbazkzp1diwaLeGJVpjYTxWdgfFndbAxCHpuQpxmxBCI1rGLric9dETNJ7SWlK6BJkdOdFQlHIP5+ziaR3FnZsmTokycnjQE6sCf0L0Sw7hW48LmxfHiHUzRTXSP2kmbsgl+laH1yudSb2+7AjNmHsA==
[2026-05-14 00:44:22.469] [37016433] [INFO] [L3701643300T20260514004422469R96986] [ ] [处理流程|流水生成] |redis入库成功--key：WASTE_ETC_ENWASTE_SUCCESS_G00153700500301010020_20260514004422_皖M6F039_1,value：{"axleInfo":{"axleFlag":1,"axleNum":"20260514000002","axleTime":"2026-05-14T00:01:12","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"16","msgId":"37016433022026051400296025","picId":null,"plateColor":1,"plateNum":"皖M6F039","pushTime":"2026-05-14T00:44:19","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":6,"vehicleAxleInfo":"000157","vehicleColor":0,"vehicleHeigth":3959,"vehicleLength":17470,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":10,"vehicleWheelBase":"2720","vehicleWidth":2470},"basicInformation":{"createDate":1778690662468,"gbLaneId":"G00153700500301010020","gbStationId":"G0015370050030","laneHex":"3701643302","laneId":"02","laneType":"01","laneTypeIdentification":7,"paraVer":"920002601230197000760511011300021011401010002604070123000260403018000026040701420007051400377000260407019300026012301900002026051365000705140098900026050902240002412060120000241206017000026051403670002605140378000260407012500010061502860002605136566000260514031700066000800","preParaVer":"89000260515011700066000800","rampLaneIds":null,"roadCode":"23","stationHex":"37016433","stationId":"500303","stationName":"山东王台站","underGantryHex":"3C730C","underGantryId":"G001537005000910010"},"billingFeeInfo":{"billingEnReq":{"cPUCardId":"2505230208000533","cPUNetID":"3301","cPUVersion":41,"cPUcardType":23,"curPassTime":"2026-05-14T00:44:22","curTollGantry":"G001537005000910010","enAxleCount":6,"enTollStationHex":"37016433","enVehicleType":13,"feeSumLocal":0,"issuerId":"330101","laneType":3,"mediaType":1,"msgId":"37016433022026051400089095","oBUSN":"3301082505033142","obuPermittedTowWeight":3,"spare1":null,"spare2":null,"spare3":null,"spare4":"02","spare5":null,"totalWeight":49480,"vehicleClass":27,"vehicleId":"皖M6F039_1","vehicleSign":255,"vehicleUserType":27},"billingEnRes":{"calCostTime":1,"code":"0","codeInfo":"计费成功","discountFee":0,"discountFeeGroup":"0","feeCalcSpecials":"0","feeGroup":"0","feeInfo1":"G:G001537005000910010|T:2026-05-14T00:44:22|ES:37016433|ET:2026-05-14T00:44:22|LG:000000|LT:2026-05-14T00:44:22|TT:1|PH:CDEE4D364630333900000000|PC:1|VT:16|EVT:13|EAC:6|TW:0|VSF:255|BH:|PSL:0|RSL:0|CN:3301|UT:27|CT:23|SP1:0|MV:20241216006|PV:20260509002|vc:27|vt:16|ac:6|ad:0|R:0,201,0=,0:0 ECODE:0x44000","feeInfo2":"2","feeInfo3":"3C730C","feeLogMsg":null,"feeMileage":0,"feeProvSumLocal":0,"feeSpare1":0,"feeSpare2":0,"feeSpare3":"","feeVehicleType":16,"fitProvFlag":0,"gantryPassHexFit":"","gantryPassNumFit":0,"msgId":"37016433022026051400089095","paramVersion":"3720260509002","pathFitFlag":0,"payFee":0,"payFeeGroup":"0","provMinFee":"","rateVersion":"3720260509002|3720260509002","realFee":0,"receiveTime":"2026-05-14T00:44:22","spcRateVersion":"000000","tollIntervalIDs":"G001537005000910"},"billingExReq":{"cPCEF01":null,"cPCEF02":null,"cPCEF04":null,"cPCMFEF01":null,"cPCMFEF02":null,"cPUCardType":null,"cPUVersion":null,"eTCCARD0002":null,"eTCCARD0015":null,"eTCCARD0019":null,"enAxleCount":null,"enStationHex":null,"enStationId":null,"enTime":null,"enTollLaneId":null,"enVehicleType":null,"exAxleCount":null,"exStationHex":null,"exStationId":null,"exTime":null,"exTollLaneId":null,"exVehicleType":null,"isDiscount":null,"issuerId":null,"mediaNo":null,"mediaType":null,"msgId":null,"oBUEF01":null,"oBUEF04":null,"passId":null,"pathInfo":null,"pathInfoEdited":null,"payType":null,"preBalance":null,"spare1":null,"spare2":null,"spare3":null,"spare4":null,"spare5":null,"specialType":null,"specialValue":null,"transPayType":null,"uTurn":null,"validShortFee":null,"vehicleClass":null,"vehicleId":null,"vehicleSign":null,"vehicleUserType":null},"billingExRes":{"billingVehicleType":null,"calCostTime":null,"checkCode":null,"code":null,"codeInfo":null,"cpcFeeInfo":null,"diffFeeInfo":null,"diffInfo":null,"diffState":null,"diffTotalDiscountFee":null,"diffTotalPayFee":null,"diffTotalRealFee":null,"discountType":null,"etcFeeInfo":null,"exitFeeType":null,"lanespinfo":null,"miniFeeInfo":null,"msgId":null,"onlineFeeInfo":null,"openFeeInfo":null,"originFee":null,"paraVer":null,"preParaVer":null,"provinceDiscountFee":null,"rateVersion":null,"receiveTime":null,"spcRateVersion":null,"specialType":null}},"mediaInfo":{"antennaSignalAll":{"b2ErrorCode":null,"b2Hex":null,"b2Seq":null,"b2TimeStamp":null,"b4ErrorCode":null,"b4Hex":null,"b4Seq":null,"b4TimeStamp":null,"b5ErrorCode":null,"b5Hex":null,"b5Seq":null,"b5TimeStamp":null,"b7ErrorCode":null,"b7Hex":null,"b7Seq":null,"b7TimeStamp":null,"b9ErrorCode":null,"b9Hex":null,"b9Seq":null,"b9TimeStamp":null,"c1OfB2TimeStamp":null,"c1OfB5TimeStamp":null,"c1OfB9TimeStamp":null,"c6Hex":null,"c6TimeStamp":null,"c8Hex":null,"c8TimeStamp":null,"c9Hex":null,"c9TimeStamp":null,"currentBX":null,"deviceIndex":null,"isB5OverTime":false,"isB7OverTime":false,"isNewSearch":false,"stopFlag":false,"writeProcess":false},"cpcMediaInfo":{"cpcMfef01":{"cpcId":null,"dateofExpire":null,"dateofIssue":null,"issuerIdentifier":null,"other":null,"verNo":null},"cpcMfef02":{"bWorkStatus":null,"battery":null,"other":null},"cpcdf01ef01info":{"bLaneId":null,"bNetWorkId":null,"bPassStatus":null,"bShiftId":null,"bStaId":null,"bVehClass":null,"bVehPassState":null,"bVehWeight":null,"bVexAxis":null,"bWorkStatus":null,"dwLimitWeight":null,"dwPassTime":null,"opId":null,"other":null,"plateColor":null,"vehPlate":null,"vehType":null},"cpcdf01ef02info":{"crGantrycount":0,"crStaionsInfo":null,"distinceSum":null,"gantryCount":null,"gantryId":null,"lastGantryNO":null,"lastPayfee":null,"lastTranstime":null,"lastdistance":null,"moneySum":null,"provinceCount":null,"spare":null,"transtime":null},"cpcdf01ef04info":{"spare":null,"trafficMoneyInfoList":null}},"etcMediaInfo":{"cardRestMoney":1985666009,"etc0015":{"cardDateOfExpire":"20350924","cardDateOfIssue":"20250924","cardDivFactor":"D5E3BDADD5E3BDAD","cardNetId":"3301","cardType":"23","cardVer":"41","cpuId":"2505230208000533","etc0015Hex":"D5E3BDAD330100011741330125052302080005332025092420350924CDEE4D3646303339000000001B010D","issuerIdentifier":"浙江33010001","spare":null,"userType":"27","vehClass":"13","vlp":"皖M6F039","vlpc":"1"},"etc0019":{"bAppLockFlag":"0","bCompoundAppType":"AA","bLaneId":"16","bNetWorkId":"3701","bPassStatus":"04","bRecLen":"29","bStaId":"2C11","bVehClass":"16","bVehPassState":"FF","bVehPlateColor":"1","bVehWeight":"45920","bVexAxis":"6","bWireCode":"3D470D","dwFeeCardCount":"0","dwPassTime":"2026-05-13 05:35:18","dwWireTime":"2026-05-13 05:35:18","etc0019Hex":"AA290037012C11166A039D1610043D470D6A039D16CDEE4D364630333900000000010600B360FF00000000","szVehPlate":"皖M6F039"},"etcef01":{"etcef01Hex":"CDEE4D36463033390000000000010D1B1B1709BF0E4C009C40002260FFFFFF034C4A31385234434C304733333032383532BDADBBB4C5C64846433432353150314BFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000000000000000000000000000","vehicleAxle":"8800","vehicleAxleDis":"16777215","vehicleClass":"13","vehicleDes":"LJ18R4CL0G3302852","vehicleEngineNumber":"江淮牌HFC4251P1K","vehicleLicencePlateColor":"1","vehicleLicencePlateNumber":"皖M6F039","vehicleSeatNum":"3","vehicleSize":"1B1709BF0E4C","vehicleSize_h":"3660","vehicleSize_l":"1775369","vehicleSize_w":"3056","vehicleTires":"40000","vehicleUserType":"27"},"etcef04Info":{"bAppLockFlag":null,"bCompoundAppType":null,"bLaneId":null,"bNetWorkId":null,"bPassStatus":null,"bRecLen":null,"bStaId":null,"bVehClass":null,"bVehPassState":null,"bVehPlateColor":null,"bVehWeight":null,"bVexAxis":null,"bWireCode":null,"cardNetId":null,"cardType":null,"cardVer":null,"cpuId":null,"dealCnt":null,"dwPassTime":null,"dwWireTime":null,"etcef04InfoHex":null,"issuerIdentifier":null,"localProvDealCnt":null,"localProvEntry":null,"localProvFee":null,"localProvTotalFee":null,"obuErrCnt":null,"proCnt":null,"szVehPlate":null,"tollDistance":null,"totalFee":null,"totalMoney":null,"userType":null,"verifyCode":null},"obuInfo":{"contractType":"00","contractVersion":"41","data":null,"dateofExpire":"20350924","dateofIssue":"20250924","equitmentCV":"30","issuerIdentifier":"浙江33010001","nMark":null,"obuId":"3DFE43D7","obuStatus":"00100000","positionStatus":null,"serialNumber":"3301082505033142","xPosition":null,"yPosition":null},"splitInformation":{"crc":null,"eF04Info2":null},"tradingInformation":{"algoId":"00","cardBalance":"1985666009","icCPayserial":"1F7E","keyVersion":null,"psamNo":"2137000731E7","psamTransSerial":"00015B24","tac":"5865EB08","transTime":"20260514004422","transType":"09"}},"frontEndInfo":{"axleCount":null,"ciphertext":null,"emeCarType":null,"invoiceStatus":null,"keyPressInfo":null,"monitor":null,"monitorName":null,"monitorTime":null,"stationGBId":null,"stationHex":null,"stationName":null,"totalWeight":null,"transTime":null,"vehicleClass":null,"vehicleType":null,"vlp":null,"vlpc":null},"mediaNo":"3301082505033142","mediaType":1,"transType":"1"},"mediaWriteBack":{"cpcWriteInfo":{"df01Ef01":null,"df01Ef02":null,"df01Ef04":null},"etcWriteInfo":{"consumeMoney":0}},"payInfo":{"identifyId":null,"payCode":null,"payFlag":null,"payOrderNum":null,"payTime":null,"payType":null,"transOrderNum":null},"processInfo":{"MorningBusFlag":false,"OverWeightInterceptList":false,"SCVIPTransFlag":false,"allVehBlackFlag":false,"appointId":null,"areaVehBlackFlag":false,"areaVehGreyFlag":false,"billingFlag":true,"breakType":"1","breakWaste":false,"cardCost":null,"confirmTradeFlag":false,"containerFlag":false,"debitListFlag":false,"emeListFlag":false,"emeVlpFlag":false,"enBalanceWaste":false,"enStation":"500303","enStationHex":"37016433","enStationName":"山东王台站","enTollLane":"02","enTollLaneId":"G00153700500301010020","enTollLanehex":"3701643302","enTollStationId":"G0015370050030","enWaste":false,"enWay":null,"exBalanceWaste":false,"exTransTruck":false,"exWaste":false,"feeIndicatorRemark":null,"gantryWaste":false,"gantryWasteId":"G0015370050009100102026051400025310","gbCardFlag":false,"gbObuFlag":false,"greenTrafficFlag":false,"harversterFlag":false,"heavyTransFlag":false,"heavyTransInfo":null,"holidayVehicleFlag":false,"invSerialNum":null,"laneSpInfo":"","matchingVlp":null,"militaryFlag":false,"morningBusFlag":false,"noCPCFlag":false,"noCPCOpenId":null,"noCPCOrderId":null,"obuEf04Status":null,"overWeightInterceptList":false,"passId":"013301250523020800053320260514004422","passLogId":"L3701643302T20260514004422212R96982","phoneSource":null,"phoneUserId":null,"proVehClass":null,"provinceCount":null,"reTrade":false,"reTradeCard":false,"releaseTac":false,"repayOrderNumGroup":null,"repayReason":null,"reverseTransType":null,"rsuType":1,"sCVIPTransFlag":false,"scEnRampWasteFlag":false,"scOverWeightCheckType":null,"scOverWeightGantryHex":null,"sourcePassId":null,"spare1":"","specialCase":"99","specialInfo":"|139|311","specialType":null,"threeVehicleFlag":false,"tradeFlag":1,"tradeHandset":false,"tradeRamp":false,"tradeStatus":"ETC_CONFIRM","trailerFlag":true,"vId":"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","validFlag":true,"vehWhiteFlag":false,"vehicleSign":"0xff","wasteId":"G001537005003010100202026051400442218","whiteCarFlag":false,"whiteCarNameListInfo":null},"shiftInfo":{"batchNum":"G0015370050030101002020260513173801500303079","bl_Center":"50","bl_SubCenter":"5003","hourBatchNum":"2026051400","operId":"500303079","operName":"王蓉","shifEndTime":1778709600000,"shifStartTime":1778665081000,"shift":"06","shiftFinishFlag":false,"vehNum":117,"wasteNum":"18","workDate":"2026-05-13 00:00:00"},"vehTypeData":{"axisInfo":null,"axleCount":null,"saveTime":null,"seatCount":null,"vehicleClass":null,"vehicleType":null},"vlprInfo":{"faceFeatureCode":"0000","msgId":"37016433022026051400296023","picFlag":1,"picId":"G0015370050030101002020260514000006","picTime":"2026-05-14T00:44:16","plateColor":1,"plateNum":"皖M6F039","pushTime":"2026-05-14T00:44:18","reliability":96,"vehFeatureCode":"0000","vehicleColor":0,"vehicleModel":"0000","vehicleSpeed":0,"vprNo":null},"weightData":{"axleCount":6,"axleType":"157","bulkCertNo":"","bulkOrderHeight":0,"bulkOrderLength":0,"bulkOrderWeight":0,"bulkOrderWidth":0,"checkTime":"2026-05-14T00:44:06","dataId":"473030313533373030353030333032303030303030303030313437303739","enWeightSource":0,"height":4310,"imageUrl":"","isAllowPass":1,"isBulkVehicle":2,"length":16420,"limitWeight":49000,"limitedHeight":0,"limitedLength":0,"limitedWidth":0,"overLimitType":1,"overRate":0.98,"overWeight":480,"speed":8,"vehicleId":"皖M6F039_1","vehicleType":0,"wasteId":"473030313533373030353030333032303030303030303030313437303739","weight":49480,"weightInfo":"皖M6F039|1|0|6|Thu May 14 00:44:06 GMT+08:00 2026|49480|49000|480|0.01||1|473030313533373030353030333032303030303030303030313437303739|2|||16420|2900|4310|||","width":2900}}
[2026-05-14 00:44:22.470] [37016433] [INFO] [数据交互|收到消息服务数据] |收到消息：主题【E/37/035/035/37016433/3701643302/Push/TransShare】,QOS 【0】, 内容:{"axleInfo":"","axleType":"157","cardBalance":null,"cardId":"2505230208000533","cardType":"23","desc":"","deviceType":1,"enTime":"2026-05-14T00:44:22","enTollStationHex":"37016433","enTollStationId":"G0015370050030","enTollStationName":"山东王台站","enWeight":49480,"exWeight":49480,"exitFeeType":0,"fee":0,"feeAxleCount":6,"feeVehicleId":"皖M6F039_1","feeVehicleType":13,"identifyAxleCount":6,"identifyVehicleId":"皖M6F039_1","identifyVehicleType":16,"isAllowPass":1,"laneHid":2,"laneType":7,"limitWeight":49000,"mediaType":1,"msgId":"37016433022026051400089101","obuEF01Axle":null,"obuEf04":"0","obuId":"3301082505033142","obuMac":"3DFE43D7","obuVehicleType":13,"option":0,"overRate":0.98,"overWeight":null,"passId":"013301250523020800053320260514004422","payFee":0,"permittedWeight":0,"provinceCount":null,"remoteCheck":0,"rsuId":1,"sendTime":"2026-05-14T00:44:22","spare1":"1","spare2":"27","spare3":"","spare4":null,"specialType":"139|311","tollLaneHex":"3701643302","tradeId":"G001537005003010100202026051400442218","transStatus":0,"transTime":"2026-05-14T00:44:22","transType":0,"vId":"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","vehTypeDataAxle":null,"vehicleSign":"0xff","vehicleUserType":27,"weightAxleCount":6,"weightTime":"2026-05-14T00:44:06","weightVehicleType":0}
[2026-05-14 00:44:22.473] [37016433] [INFO] [L3701643302T20260514004422471R96987] [数据交互|收到名单服务数据] |入口治超数据回写, 响应内容: {"filename":"REWRITE_ENWEIGHDATA_RES_3701643302_20260514004422472.json","bizContent":"{\"code\":\"0\",\"codeInfo\":\"发送E6成功\",\"receiveTime\":\"2026-05-14T00:44:22.472\",\"msgId\":\"37016433022026051400089103\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 00:45:20.245] [37016433] [INFO] [L370164335FT20260514004520245R97231] [数据交互|收到设备控制服务数据] |95车道--外设控制服务输入信息(ETC交易受理E1)为FFFF005000000196E100370164335F0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000391913455202194000078235B9F3D6DD520100011640202503012035030110200100000000000000000000C2B347424E3530360000000000010C01007819270402001A0000024C5A5A3142434D4C000000000000000032353031303738313534323700000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000000000000000000000000000007C566BC6B9F3D6DD520100011742520122232302311162912025030120350301C2B347424E3530360000000000010CAA290032026E2C036A0461BB0C013D730A6A04A9FCC2B347424E3530360000000001020040ECFF0000892900AA290032026E2C036A0461BB0C013D730A6A04A9FCC2B347424E3530360000000001020040ECFFB9F3D6DD5201000117423401222323023111629100020098F3008C5A0028062C15003FBA1E0031830B002A177A10114B103C9D00000000210000002100017786907201350301000000000000000000EF01
[2026-05-14 00:45:20.245] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [处理流程|车辆交易数据处理] |95车道交易受理--解析交易受理请求成功，开始处理
[2026-05-14 00:45:20.246] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [OBU信息|系统信息] |收到OBU信息，标签号：39191345；OBU序列号：5202194000078235；启用时间：20250301；到期时间：20350301；发行方：贵州52010001；OBU状态：00100000
[2026-05-14 00:45:20.246] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [OBU信息|车辆信息] |收到OBU车辆信息，车牌号：鲁GBN506；车牌颜色：1；车型：12；车辆用户类型：1；核载质量：6656；整备质量：588；车辆总重：5921329；核载人数：66
[2026-05-14 00:45:20.246] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [OBU信息|EF04信息] |EF04中0019：AA290032026E2C036A0461BB0C013D730A6A04A9FCC2B347424E3530360000000001020040ECFF  交易标识：AA2900；通行路网号：3202；通行收费站：6E2C；通行车道：03；通行时间：2026-05-13 19:34:19；通行车型：12；通行状态：01；通行门架编号：3D730A；通行门架时间：2026-05-14 00:42:36；车牌号：鲁GBN506；车牌颜色：1；货车轴数：2；货车总重：16620；车辆状态标识：FF 
[2026-05-14 00:45:20.246] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [OBU信息|EF04信息] |EF04中0015：B9F3D6DD52010001174234012223230231116291  发行方：贵州52010001；卡片类型：23；卡片版本：42；卡片网络号：3401；卡号：2223230231116291；车辆用户类型：0；通行省份个数：2；累计应收金额：39155；累计实收金额：35930；累计交易成功次数：40；累计里程：404501；无卡次数：0；本省应收金额：12675；本省实收金额：10775；本省交易成功次数：11；
[2026-05-14 00:45:20.246] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [ETC卡信息|0002] |卡内余额：2086038470
[2026-05-14 00:45:20.246] [37016433] [INFO] [L370164335FT20260514004520245R97232] [39191345] [ETC卡信息|0015] |发行方：贵州52010001；卡片类型：23；卡片版本：42；卡片网络号：5201；卡号：2223230231116291；启用时间：20250301；到期时间：20350301；用户类型：0；车牌号：鲁GBN506；车牌颜色：1；车型：12
